Group,G-CSF,Eotaxin,GM-CSF,IL-1a,Leptin,MIP-1a,lL-4,IL-1b,IL-2,IL-6,EGF,IL-13,IL-10,IL-12p70,IFN-y,IL-5,IL-17A,IL-18,MCP-1,IP-10,GRO/KC/CINC-1,VEGF,Fractalkine,LIX,MIP-2,TNF-a,RANTES
Endothelial 20,2.2257612543948238,41.418744969242326,0.0,0.0,0.0,0.5887595110561655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.26714284535768,0.0,225.36522022381627,363.612124404913,370.73287504804466,99.58359244276213,0.0,101.56987938460539,0.0,0.0,5.562385698485422
Endothelial 20,0.0,21.60806754584244,0.0,0.0,0.0,4.183244919205752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.38291527050788,0.0,59.46878308579808,0.0,0.0,0.0,223.0459814692444,0.0,411.0416436875148,0.0,80.61195073737741,0.0,0.0,14.892656272275648
Endothelial 20,0.42651269330193475,15.318446982418033,0.0,0.0,0.0,5.565055892663311,0.0,0.0,0.0,0.0,0.3509357193604079,13.066389375023041,16.162780250791577,0.0,101.04267092234852,0.0,0.0,0.0,463.67931926850315,396.9781583714724,312.2985864244024,329.06928835384537,0.0,16.482356175269352,0.0,0.0,4.2941477165580775
Endothelial 20,6.244893149452753,23.465071964840995,0.0,0.0,0.0,0.5887595110561655,0.0,0.0,0.0,0.0,0.0,34.12767659652778,0.0,0.0,0.0,66.96560935444688,0.0,0.0,225.36522022381627,298.96172223512053,385.8810683285193,456.4977451295647,2.0205102925963927,64.75410361951913,0.0,0.0,4.3607486881877
Endothelial 20,3.8793625599183543,17.564752390555533,0.0,0.0,7319.88797905611,0.5887595110561655,0.0,21.67885988162706,0.0,0.0,0.0,0.0,110.09893016234044,0.0,30.20491682588214,0.0,0.0,0.0,150.6548715018942,248.34379766361337,0.0,344.09338123821857,6.754101951332473,65.4153935995479,0.0,0.0,7.171690450662724
Endothelial 20,5.857428864559596,19.649310935771837,0.0,0.0,0.0,18.749993719655702,0.0,0.0,0.0,0.0,3.075866465186314,0.0,0.0,0.0,0.0,120.09858050856548,0.0,0.0,0.0,215.2697886824372,0.0,730.8521285028181,0.0,768.9434562706913,0.0,0.0,4.3607486881877
Endothelial 20,3.47348365392837,24.36094550209116,0.0,0.0,0.0,12.235754330983536,0.0,0.0,0.0,0.0,0.14271709882469497,0.0,0.0,0.0,0.0,0.0,0.0,1.3044842540378545,0.0,205.97865243513832,0.0,183.4985730080212,2.6447117968486102,68.03556458476478,0.0,0.0,13.939031381109592
Endothelial 20,8.151664618528573,11.50562411473506,0.0,0.0,0.0,6.166985229004778,0.0,209.1650521271331,0.0,0.0,0.0,0.0,0.0,0.0,198.70728308007565,0.0,0.0,0.0,365.31940213048824,50.69027343155755,0.0,398.3870373508732,0.0,120.99497512107274,0.0,0.0,3.9614168264415928
Endothelial 20,1.7963230154815604,15.318446982418033,0.0,6.900329097653378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.7819755248298,0.0,0.0,0.0,0.0,139.0022399400572,0.0,451.1991155164135,0.0,37.065584355178686,0.0,0.0,11.154238971888415
Endothelial 20,0.9035754065700855,12.851903741967082,121.50425553022318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.44814319380674,0.0,162.88749738162434,0.0,419.24673387064064,0.0,336.59882290285907,1.3777897965443784,32.005577985148804,0.0,0.0,1.3216603356736296
Endothelial 20,0.9035754065700855,25.237397242455717,65.37870949288603,13.916828687218576,0.0,0.0,0.0,7.922423283324375,14.799793248349998,0.0,0.0,9.38355589747508,45.63431913077777,0.0,0.0,85.98115051481895,0.0,0.0,0.0,295.37829848746037,0.0,547.3976211187133,5.612010934339394,40.29466471047333,0.0,0.0,3.6291677470741828
Endothelial 20,0.0,11.50562411473506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3509357193604079,0.0,0.0,0.0,120.6182710351033,0.0,0.0,0.0,150.6548715018942,272.6308992784637,0.0,467.93601241608354,2.0205102925963927,16.482356175269352,0.0,0.0,5.161276944878693
Endothelial 20,2.2257612543948238,20.64270638999568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38355589747508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.76826601408385,0.0,533.7508193674032,3.2555979531724253,403.06850494945536,0.0,0.0,4.160999791909647
Endothelial 20,3.47348365392837,33.91618464111834,0.0,0.0,0.0,11.148626488363295,0.0,0.0,14.799793248349998,0.0,0.0,4.817530300536292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.66855235792215,0.0,374.66240099870635,0.0,15.345914432336725,0.0,0.0,13.80290677466771
Endothelial 20,2.647545996819848,26.09588992196162,0.0,0.0,213.7129235807908,3.3465289484621104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.77338369655826,4.772992445755616,0.0,433.4778937431563,295.37829848746037,0.0,389.2974939700093,0.0,27.54118646773855,0.0,0.0,6.83582433112227
Endothelial 20,0.9035754065700855,12.851903741967082,0.0,0.0,29.448954212824084,5.565055892663311,0.0,83.12106654352763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.36522022381627,159.09273883532808,287.49795352435876,620.5046493427567,0.0,30.25047288406645,0.0,0.0,13.394698532415442
Endothelial 20,1.7963230154815604,16.464752915628065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.60649296740712,66.96560935444688,0.0,0.0,0.0,334.2187231736471,458.1927740965016,616.3496550323671,1.3777897965443784,32.869308328884635,0.0,0.0,3.6291677470741828
Endothelial 20,0.9035754065700855,23.465071964840995,68.56635551583872,0.0,32.10629531619376,7.758361296253739,50.69702253254901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.337351639205934,19.541172435812523,0.0,0.0,365.31940213048824,249.02682380393443,379.0760361083526,333.77940993861944,0.0,17.589323244677622,0.0,0.0,3.695577230279878
Endothelial 20,30.543247201732342,22.54809557569081,0.0,0.0,15.661989920199245,0.0,44.99070380391955,0.0,0.0,0.0,0.0,0.0,43.91500118825908,0.0,148.14553973953304,19.541172435812523,15.579900198702491,0.0,732.4118372530795,338.9514581913705,0.0,411.0416436875148,0.7049303904479471,48.7115715865779,75.65690347976363,0.0,11.493168402412456
Endothelial 20,4.679772574491581,14.117775698683252,9.312127968792927,0.0,86.57936573444788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.20491682588214,46.301152548364406,21.01199784639038,0.0,280.2420575801349,62.217473469569256,198.14375806386315,411.0416436875148,3.856128987042473,36.24149955210572,0.0,0.0,8.315728364289017
Endothelial 20,0.0,29.373808278077238,0.0,0.0,0.0,0.5887595110561655,0.0,0.0,0.0,0.0,0.0,16.316533362514832,0.0,0.0,0.0,35.255666537533386,0.0,0.0,280.2420575801349,119.7170165745738,0.0,654.3806177635945,1.3777897965443784,40.29466471047333,0.0,0.0,10.27397901350964
Endothelial 20,1.3569589615223472,14.117775698683252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.541172435812523,0.0,0.0,992.9975923125974,99.47833965185653,0.0,455.6155042151078,0.0,58.67985433822096,0.0,0.0,8.383119973602504
Endothelial 20,0.0,12.851903741967082,0.0,0.0,0.0,0.0,2.519374176847369,0.0,0.0,0.0,0.0,0.0,25.951668216613964,117.41447036723397,44.337351639205934,0.0,0.0,0.0,568.1316719307974,204.17869888681324,0.0,302.4222121833295,0.0,44.961079332541615,0.0,0.0,6.902973946059719
Endothelial 20,5.075092872727416,21.60806754584244,41.81893538365151,0.0,0.0,2.3108903250541113,16.01015242598781,0.0,0.0,0.0,0.0,0.0,0.0,262.40788447606747,0.0,0.0,0.0,0.0,400.9090361678963,135.776820758519,0.0,174.90463491289046,5.612010934339394,109.27783999206908,0.0,0.0,5.428623940977013
Endothelial 20,3.0631210984036605,18.62464134949013,45.34909756261327,0.0,9.779222634849688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.38878288220049,0.0,0.0,0.0,51.23031737512419,474.7392225533163,241.50941634928554,6.754101951332473,5.989301083541576,0.0,0.0,0.0
Endothelial 20,2.2257612543948238,24.36094550209116,0.0,0.0,0.0,0.5887595110561655,61.23730394901056,0.0,0.0,0.0,0.9588583130776657,4.817530300536292,0.0,0.0,90.76964427500681,122.21050962892336,0.0,4.673762495185796,463.67931926850315,240.4519836031063,255.9123557376535,481.9374484557878,0.0,15.345914432336725,0.0,0.0,14.211362181436199
Endothelial 20,1.3569589615223472,12.851903741967082,65.37870949288603,0.0,0.0,0.0,84.31150410204238,2.7108093678064162,0.0,0.0,0.0,4.817530300536292,79.79611690115024,0.0,0.0,46.301152548364406,0.0,0.0,463.67931926850315,218.1062838412745,0.0,388.38615510506827,5.0331806700958515,33.72439463526696,0.0,0.0,13.258684997171319
Endothelial 20,13.659660976020993,16.464752915628065,0.0,0.0,0.0,0.0,56.093309649165285,0.0,0.0,0.0,0.9588583130776657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.2803307849227,0.0,566.8995208203387,0.0,20.76281968937581,0.0,0.0,14.347567990407033
Endothelial 20,2.647545996819848,16.464752915628065,84.02407971938975,0.0,15.661989920199245,7.256807959120407,0.0,0.0,0.0,0.0,1.0892733235945504,4.817530300536292,35.13159594009939,0.0,316.9238563456136,0.0,0.0,0.0,568.1316719307974,67.24604798030654,0.0,566.8995208203387,0.0,35.41014751630932,0.0,0.0,10.341640888004475
Endothelial 20,0.9035754065700855,14.117775698683252,0.0,13.916828687218576,0.0,4.9103952180161174,0.0,0.0,0.0,0.0,2.510069649125065,29.581850533938265,0.0,0.0,0.0,19.541172435812523,0.0,0.0,280.2420575801349,117.19195195357746,325.5500951922323,403.8203623334433,3.2555979531724253,32.005577985148804,440.21430674794476,0.0,6.3661186966735155
Endothelial 20,11.8515708869711,21.60806754584244,0.0,0.0,0.0,0.0,0.0,1.6147928896361194,0.0,0.0,0.0,0.0,9.781179820061249,0.0,139.17623712489632,41.107762682281376,0.0,0.0,0.0,213.49175125875522,0.0,443.227510652758,6.185453923219481,41.08632315719941,0.0,0.0,4.2275646679660035
Endothelial 20,0.9035754065700855,10.056323351799188,0.0,0.0,0.0,2.3108903250541113,0.0,5.873256586231516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.58778785699742,623.2090397615768,428.9833977774173,0.0,39.49698665176579,125.0085878946247,0.0,4.094453350141043
Endothelial 20,20.35425168685096,19.649310935771837,0.0,35.9861383379813,0.0,4.183244919205752,0.0,1.6147928896361194,0.0,0.0,0.0,22.06456565177497,36.915719289656636,0.0,139.17623712489632,0.0,0.0,0.0,365.31940213048824,164.86232404074056,0.0,310.0842606435842,7.318434256242786,86.02915101302689,0.0,0.0,3.2974397695763664
Endothelial 20,7.013304487576406,17.564752390555533,0.0,30.935337540396127,314.13106639440826,0.5887595110561655,16.01015242598781,0.0,0.0,0.0,0.0,4.817530300536292,0.0,234.31301648557096,13.170695056187277,0.0,0.0,0.0,0.0,339.58122510728936,396.5096533716508,502.78919043429033,0.0,52.35436420331309,0.0,0.0,2.9662799318654476
Endothelial 20,0.9035754065700855,22.54809557569081,0.0,0.0,24.048010757039428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.95888787395705,491.75181269398115,420.92890048447003,3.856128987042473,10.406013453120575,32.78540417075149,0.0,0.0
Endothelial 20,0.42651269330193475,14.117775698683252,0.0,0.0,9.779222634849688,0.0,16.01015242598781,0.0,0.0,0.0,0.3509357193604079,13.066389375023041,0.0,0.0,0.0,0.0,0.0,0.0,400.9090361678963,266.61512125248504,723.290797232883,420.032028917223,0.0,57.29759867402832,0.0,1.3723740974444207,4.56065677164217
Endothelial 20,0.0,11.50562411473506,0.0,0.0,9.779222634849688,4.183244919205752,0.0,0.0,10.47016634866841,0.0,0.0,153.87343743928483,0.0,0.0,0.0,0.0,0.0,0.0,225.36522022381627,73.1368496552759,0.0,226.29602651292203,0.0,66.07414041598425,0.0,0.0,0.0
Endothelial 20,0.0,16.464752915628065,0.0,0.0,0.0,3.3465289484621104,32.25224027114133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.6548715018942,351.4919318321066,0.0,400.1998221589935,0.0,53.7843327459691,0.0,0.0,0.0
Endothelial 20,2.2257612543948238,30.932232229075012,0.0,0.0,0.0,10.768735897073904,0.0,9.941199548230527,0.0,0.0,0.0,44.44997202013231,0.0,0.0,631.3159492729726,46.301152548364406,0.0,0.0,0.0,226.90622330181,0.0,456.4977451295647,3.2555979531724253,62.75450286650032,0.0,0.0,0.9309798678702765
Endothelial 20,1.3569589615223472,10.056323351799188,0.0,0.0,291.46657906298077,2.3108903250541113,0.0,38.64613136585332,0.0,0.0,0.0,0.0,0.0,136.8910952282935,110.97565301998567,0.0,0.0,0.0,325.68698456606194,356.47669865969806,0.0,757.3440342091262,29.694209202204043,39.49698665176579,0.0,0.0,2.1741878815588187
Endothelial 20,0.0,16.464752915628065,0.0,0.0,0.0,0.0,24.826474067091894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.541172435812523,0.0,0.0,0.0,247.6602650597779,0.0,371.90529101208205,4.448213093413699,38.69307127881702,0.0,0.0,0.28678565109573406
Endothelial 20,0.0,16.464752915628065,0.0,0.0,119.05656367490033,16.314610241761198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.36288364541112,393.881234878242,460.023286974566,4.448213093413699,73.16444387618279,57.039553409047116,0.0,0.0
Endothelial 20,3.0631210984036605,17.564752390555533,0.0,98.82327100347479,0.0,0.0,0.0,12.926916183312224,0.0,0.0,4.447776794046626,0.0,0.0,0.0,0.0,96.8111253818341,0.0,0.0,150.6548715018942,214.55906077143868,0.0,557.5891217913697,5.0331806700958515,57.9903021442672,0.0,0.0,0.0
Endothelial 20,0.42651269330193475,18.62464134949013,0.0,0.0,57.60227391512403,0.0,0.0,8.935092282175749,0.0,0.0,0.0,0.0,29.68102478648191,0.0,0.0,46.301152548364406,0.0,0.0,325.68698456606194,209.56559255754934,0.0,397.4800111731573,1.3777897965443784,72.53098273535058,0.0,0.0,0.0
Endothelial 20,0.0,14.117775698683252,0.0,0.0,0.0,9.564644214914907,0.0,42.352977632577314,0.0,0.0,0.5230235810281297,0.0,0.0,0.0,0.0,70.44814319380674,0.0,0.0,0.0,226.55603794906736,97.28939253762925,488.0374538624382,0.0,47.97056000522292,287.75627206624307,0.0,0.0
Endothelial 20,0.9035754065700855,11.50562411473506,0.0,0.0,0.0,0.0,88.53611906116045,0.4685766450140084,0.0,0.0,0.0,0.0,0.0,0.0,156.93617090310892,35.255666537533386,0.0,0.0,0.0,305.7720732054322,0.0,365.4555095285314,5.0331806700958515,39.49698665176579,0.0,0.0,2.371815798592787
Endothelial 20,0.9035754065700855,16.464752915628065,22.817079122560493,0.0,443.01231051304444,2.3108903250541113,0.0,0.0,0.0,0.0,0.0,29.581850533938265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.81861907537177,596.3150018018895,571.1216834101685,0.0,33.72439463526696,121.06771040378057,0.0,2.371815798592787
Endothelial 20,0.0,16.464752915628065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.817530300536292,0.0,0.0,0.0,66.96560935444688,16.970188329280884,0.0,225.36522022381627,301.56084107372385,0.0,154.10837034396948,0.0,55.19988625556272,0.0,0.0,2.5697197251937607
Endothelial 20,3.47348365392837,16.464752915628065,0.0,0.0,0.0,0.5887595110561655,0.0,0.0,0.0,0.0,0.0,53.76144110301786,50.728716564114045,0.0,0.0,94.2068601433744,0.0,0.0,325.68698456606194,261.2372982054235,203.6594012214839,604.6869805363174,2.6447117968486102,83.63799994455931,0.0,0.0,24.62924061883786
Endothelial 20,3.47348365392837,17.564752390555533,0.0,30.935337540396127,24.048010757039428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.43665055889784,0.0,46.301152548364406,0.0,1.3044842540378545,0.0,173.97702245216203,0.0,554.1960267131609,12.252506862921,20.76281968937581,0.0,0.0,3.2311606826843056
Endothelial 20,0.0,10.056323351799188,0.0,0.0,0.0,0.5887595110561655,66.17021912311718,0.4685766450140084,0.0,0.0,0.14271709882469497,0.0,0.0,0.0,101.04267092234852,91.537507568874,12.717541690774148,0.0,0.0,208.8495703026512,482.2588212095195,691.1854751879038,8.435669722683688,42.65238738185007,74.5659745183911,2.2042321605257853,0.0
Endothelial 20,0.0,14.117775698683252,0.0,0.0,9.779222634849688,18.228952580163657,32.25224027114133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.00430985280127,416.90335492763126,503.65424179540514,0.0,42.65238738185007,0.0,0.0,2.8339874931907074
Endothelial 20,0.0,18.62464134949013,0.0,45.55046499337366,0.0,8.696094243845346,16.01015242598781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.541172435812523,0.0,0.0,150.6548715018942,130.8967434981174,0.0,559.2841595029751,0.0,53.07119318442292,99.80546613761207,0.0,12.511122297842022
Endothelial 20,0.0,14.117775698683252,0.0,0.0,15.661989920199245,4.183244919205752,0.0,0.0,49.24137201985708,0.0,0.9588583130776657,13.066389375023041,0.0,0.0,0.0,46.301152548364406,0.0,0.0,0.0,199.84070036354797,0.0,387.47437649984346,0.0,37.88268648654853,0.0,0.0,0.0
Endothelial 20,4.281313243668676,16.464752915628065,0.0,30.935337540396127,0.0,0.0,0.0,0.0,0.0,0.0,0.6781282876430073,0.0,115.98165430251187,0.0,0.0,99.3550412120136,11.23677954935871,0.0,325.68698456606194,46.305065701334314,339.7893598182287,766.1370641154663,11.714667368982207,44.196677140552644,203.00339052884829,0.0,0.0
Endothelial 20,6.630133843914505,20.64270638999568,65.37870949288603,0.0,0.0,4.183244919205752,0.0,0.0,34.57772888820992,0.0,0.0,19.289984882300036,31.515478896004165,0.0,0.0,0.0,23.618227933395328,0.0,225.36522022381627,230.05129591308048,418.14290314310784,678.1423146512976,0.0,12.967533730733736,14.48958350506966,0.0,0.4787319986999237
Endothelial 20,0.0,20.64270638999568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3123703375019247,0.0,0.0,0.0,0.0,0.0,16.970188329280884,0.0,0.0,86.37384167828844,516.1877880255365,320.55523749137205,3.856128987042473,90.15425856130344,0.0,0.0,0.0
Endothelial 20,0.0,17.564752390555533,0.0,0.0,0.0,13.906699222238583,0.0,0.0,0.0,0.0,0.0,4.817530300536292,0.0,0.0,0.0,0.0,0.0,0.0,150.6548715018942,289.16182523687525,0.0,482.8098174676273,3.2555979531724253,22.777136273564558,0.0,0.0,0.8661001887071018
Endothelial 20,0.9035754065700855,21.60806754584244,0.0,45.55046499337366,0.0,0.0,0.0,13.912946753504235,0.0,0.0,0.0,19.289984882300036,0.0,0.0,0.0,19.541172435812523,0.0,0.0,325.68698456606194,78.88997842991732,67.31384179191599,727.6291582348916,3.2555979531724253,62.08256048596831,0.0,0.0,4.627327091172367
Endothelial 20,4.281313243668676,27.76397842416646,0.0,63.214730808694966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.066389375023041,0.0,0.0,0.0,41.107762682281376,0.0,47.87431896416736,365.31940213048824,200.20319244644082,260.092302563448,519.1755281461751,0.0,66.73038902795263,0.0,0.0,0.0
Endothelial 20,0.9035754065700855,22.54809557569081,0.0,0.0,0.0,5.565055892663311,2.519374176847369,2.7108093678064162,30.78558163890477,0.0,0.0,19.289984882300036,0.0,0.0,0.0,0.0,0.0,0.0,225.36522022381627,246.9762236085926,0.0,553.3471203120445,0.0,57.9903021442672,0.0,0.0,0.0
Endothelial 20,7.013304487576406,15.318446982418033,0.0,0.0,0.0,8.237062408439915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.301152548364406,0.0,0.0,280.2420575801349,279.60519361441146,913.4284102454228,490.6470826027318,0.0,64.75410361951913,116.99216144793284,0.0,0.0
Endothelial 20,0.0,26.09588992196162,0.0,0.0,0.0,2.3108903250541113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.4543102437029,458.1927740965016,713.9020571685544,0.0,23.758731944218734,0.0,0.0,0.6074353366464987
Endothelial 20,0.42651269330193475,33.185400101584264,52.22342261286735,0.0,0.0,0.0,75.51861947742917,0.0,0.0,0.0,0.9588583130776657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1972.287300458391,37.71852674215135,0.0,389.2974939700093,5.0331806700958515,81.2205748008969,0.0,0.0,0.0
Endothelial 20,3.47348365392837,14.117775698683252,14.14328254048101,0.0,0.0,4.9103952180161174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.24514867902826,0.0,358.0553460289869,0.0,62.75450286650032,0.0,0.0,0.0
Endothelial 20,4.281313243668676,18.62464134949013,3.730649178926926,0.0,0.0,0.5887595110561655,38.888602920503054,0.0,80.33032770770475,0.0,0.0,0.0,0.0,0.0,0.0,80.08819198172067,0.0,0.0,568.1316719307974,131.7136908286331,641.0591703524142,378.3320525495777,6.185453923219481,44.196677140552644,0.0,0.0,0.0
Endothelial 20,4.281313243668676,15.318446982418033,0.0,0.0,0.0,2.3108903250541113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.541172435812523,0.0,0.0,0.0,85.9118450495813,357.825088394452,280.15912750915516,0.0,17.589323244677622,0.0,0.0,3.9614168264415928
Endothelial 20,3.0631210984036605,27.76397842416646,98.83156550107954,0.0,0.0,11.519292072099988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.541172435812523,0.0,0.0,0.0,274.2956854391577,0.0,443.227510652758,0.0,35.41014751630932,0.0,0.0,0.0
Endothelial 20,4.281313243668676,10.056323351799188,0.0,0.0,0.0,3.3465289484621104,24.826474067091894,7.922423283324375,0.0,0.0,0.0,40.46859129025033,0.0,0.0,44.337351639205934,0.0,0.0,0.0,0.0,41.7914338472346,0.0,340.35040091142366,0.0,0.0,0.0,0.0,1.583215148120753
Endothelial 20,3.47348365392837,24.36094550209116,0.0,0.0,0.0,0.5887595110561655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.04480179076245,0.0,0.0,0.0,0.0,75.54971958521494,0.0,304.3415165574898,0.0,47.97056000522292,27.068147906217163,0.0,26.422945835222173
Endothelial 20,2.2257612543948238,21.60806754584244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.066389375023041,0.0,0.0,0.0,0.0,8.141533871042263,0.0,0.0,422.53272747433834,0.0,294.71906186869734,0.0,34.571222387687044,0.0,0.0,2.2400318411059854
Endothelial 20,1.7963230154815604,25.237397242455717,0.0,0.0,0.0,0.5887595110561655,0.0,7.922423283324375,0.0,0.0,0.0,36.29755996243044,0.0,0.0,148.14553973953304,0.0,0.0,0.0,225.36522022381627,116.34675416912555,634.624601535486,353.41413315194575,0.0,41.8721665431265,0.0,0.0,0.034872298723437146
Endothelial 20,2.2257612543948238,19.649310935771837,71.71921416615562,6.900329097653378,0.0,0.0,2.519374176847369,0.0,0.0,0.0,0.0,31.89216870175319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.95027154476685,0.0,354.34338281509156,0.0,41.8721665431265,0.0,0.0,0.0
Endothelial 20,1.3569589615223472,18.62464134949013,3.730649178926926,0.0,0.0,0.0,16.01015242598781,0.0,0.0,0.0,0.0,13.066389375023041,0.0,0.0,0.0,55.38878288220049,0.0,10.591345874534463,0.0,227.6061516360068,0.0,402.0109266350024,10.087239604005346,75.67776551422757,0.0,1.5443090185054553,0.9309798678702765
Endothelial 20,0.0,37.43816247491258,0.0,0.0,0.0,7.256807959120407,0.0,0.0,10.47016634866841,0.0,0.0,0.0,0.0,0.0,165.56461273404906,35.255666537533386,0.0,0.0,0.0,249.70934584376232,0.0,361.7593471461846,2.6447117968486102,46.475165582081935,0.0,0.0,0.0
Endothelial 20,0.0,19.649310935771837,121.50425553022318,0.0,0.0,10.768735897073904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.537507568874,0.0,0.0,0.0,40.64039170295123,0.0,481.0647638768265,8.989186600916875,42.65238738185007,0.0,0.0,2.1083771171548524
Endothelial 20,0.0,11.50562411473506,0.0,0.0,77.06300825518908,4.9103952180161174,129.86608367611532,0.0,0.0,0.0,0.0,9.38355589747508,0.0,0.0,0.0,0.0,0.0,0.0,518.6450756680035,312.8648886922379,415.65988505416334,460.023286974566,0.0,53.7843327459691,0.0,12.95345184644528,0.0
Endothelial 20,0.42651269330193475,31.69394887660234,0.0,0.0,0.0,5.565055892663311,0.0,0.0,0.0,0.0,0.0,19.289984882300036,0.0,0.0,101.04267092234852,0.0,0.0,0.0,0.0,345.5494616277132,0.0,612.1893028618961,0.0,72.53098273535058,0.0,1.7130937026658646,0.995933099529291
Endothelial 20,5.075092872727416,14.117775698683252,0.0,0.0,0.0,30.514773984705755,0.0,0.0,0.0,0.0,0.0,9.38355589747508,7.50319612284799,0.0,0.0,76.99350198269234,0.0,0.0,0.0,40.06119535088562,203.6594012214839,432.5533014286959,1.3777897965443784,44.961079332541615,0.0,0.21274505316559705,14.55192668397159
Endothelial 20,8.151664618528573,24.36094550209116,48.81504439750055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.23492096703916,0.0,494.99033680193935,2.6447117968486102,40.29466471047333,0.0,0.0,0.0
Endothelial 20,1.3569589615223472,16.464752915628065,0.0,0.0,0.0,4.9103952180161174,0.0,0.0,0.0,0.0,0.0,16.316533362514832,43.91500118825908,0.0,13.170695056187277,0.0,0.0,0.0,463.67931926850315,196.20563407717503,0.0,353.41413315194575,0.0,38.69307127881702,0.0,0.0,7.575109266059338
Endothelial 20,3.47348365392837,27.76397842416646,0.0,0.0,0.0,4.9103952180161174,0.0,0.0,0.0,0.0,1.0892733235945504,0.0,0.0,0.0,30.20491682588214,0.0,0.0,0.0,0.0,83.59071956964054,635.4323735671607,209.82190789540687,5.612010934339394,68.03556458476478,35.282775145984665,0.0,0.09705229341874122
Endothelial 20,3.47348365392837,15.318446982418033,0.0,0.0,55.12120125587842,4.9103952180161174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.41548506788754,610.7472465862872,356.20036752638856,1.3777897965443784,64.09022406188082,0.0,0.0,0.0
Endothelial 20,4.679772574491581,12.851903741967082,0.0,0.0,0.0,2.3108903250541113,0.0,10.941491790966708,0.0,0.0,0.0,0.0,0.0,155.09577595595798,0.0,0.0,0.0,0.0,0.0,202.0129305748813,0.0,575.3377983628071,6.754101951332473,71.25767888125402,55.566297029081156,0.0,0.0
Endothelial 20,0.9035754065700855,15.318446982418033,0.0,0.0,0.0,10.378784988522622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.2681772458252,267.6202366642219,0.0,329.06928835384537,2.6447117968486102,74.42514723714434,0.0,0.0,0.0
Endothelial 20,2.647545996819848,11.50562411473506,127.01190992693968,0.0,0.0,3.3465289484621104,0.0,0.0,83.6710417133297,0.0,0.0,4.817530300536292,0.0,0.0,296.04272594007324,41.107762682281376,0.0,0.0,0.0,263.5936929202402,0.0,565.2089465150152,0.0,90.73767814821213,0.0,0.0,14.68819886564461
